codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
2355-3-LR25;"CAMBIO DE LUMINARIAS PÚBLICAS A ILUMINACION LED";"I MUNICIPALIDAD DE PUNTA ARENAS";"69.250.200-0";"DIRECCIÓN MEDIO AMBIENTE ASEO Y ORNATO";"PLAZA MUÑOZ GAMERO 745 ";"Punta Arenas";"Región de Magallanes y de la Antártica";"LR";"CAMBIO DE LUMINARIAS PÚBLICAS A ILUMINACIÓN LED SECTORES SUR Y NORPONIENTE – COMUNA DE PUNTA ARENAS CÓDIGOS 12101230705-C Y 12101240701-C La Municipalidad de Punta Arenas, requiere contratar el servicio para proveer, reemplazar y tramitar el recambio de luminarias existentes por tecnología led, con la finalidad de disminuir los costos asociados al consumo y mantención, en un periodo de 180 (ciento ochenta) días.  Para el cumplimiento de lo anterior, se requiere de participantes que aseguren y certifiquen que los servicios ofertados son prestados de acuerdo con las normas técnicas vigentes, con los estándares de calidad suficientes para satisfacer los requerimientos del Municipio.";2025-03-28T10:55:08.097;2025-04-29T12:00:00;2025-05-16T16:00:00;;"CLP";0;0
1947-69-LE25;"ADQUISICIÓN DE MEDICAMENTOS PARA ARTRITIS JUVENIL PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO CFO";"SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO";"61.608.004-0";"Abastecimiento";"PROFESOR ZAÑARTU N° 1085";"Independencia";"Región Metropolitana de Santiago";"LE";"El Hospital de Niños Dr. Roberto del Rio para dar cumplimiento a las funciones, requiere la adquisición de medicamentos para artritis juvenil, por el periodo 12 de meses.";2025-03-28T10:53:29.633;2025-04-14T15:00:00;2025-05-14T18:00:00;66000000;"CLP";0;0
1549-29-LR25;"ADQUISICIÓN DE VÁLVULAS AÓRTICAS TAVI PARA EL HSJ";"SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE";"61.608.002-4";"Hospital San  José";"San José 1196";"Independencia";"Región Metropolitana de Santiago";"LR";"El presente proceso de licitación pública se dispone para la ADQUISICIÓN DE VÁLVULAS AÓRTICAS TAVI PARA EL HOSPITAL SAN JOSÉ. En este sentido, se requieren los insumos mencionados en las cantidades estimadas y según especificaciones que se indican en resolución adjunta.";2025-03-28T10:52:46.923;2025-04-28T15:01:00;2025-06-27T15:00:00;;"CLP";0;0
3199-10-CO25;"CONSERVACIÓN AULAS Y COMEDOR WE NEPEN LONCOCHE";"I MUNICIPALIDAD DE LONCOCHE";"69.191.100-4";"Secretaria de Planificacion Comunal";"Manuel Bulnes 408";"Loncoche";"Región de la Araucanía ";"CO";"Las actividades para ejecutar se refieren a los trabajos de “CONSERVACIÓN AULAS Y COMEDOR CEDI WE NEPEN, LONCOCHE” según los antecedentes adjuntos en la Licitación Pública a través de la plataforma mercadopublico.cl.";2025-03-28T10:49:07.713;2025-04-08T14:00:00;2025-04-15T18:00:00;13000000;"CLP";0;0
4076-42-LE25;"ADQ. DE REPUESTOS PARA AVIÓN PIPER CHEYENNE";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.733-0";"Prefectura Aérea";"Avda. Larraín Nro. 7941";"La Reina";"Región Metropolitana de Santiago";"LE";"MATERIALIZAR LA ADQ. DE REPUESTOS PARA AVIÓN PIPER CHEYENNE, DE CARGO DE LA PREFECTURA AÉREA DE CARABINEROS, DE CONFORMIDAD DE BASES Y ANEXOS ADJUNTOS A LA PRESENTE.-";2025-03-28T10:48:24.16;2025-04-04T15:08:00;2025-07-04T15:09:00;;"USD";0;0
4890-6-LE25;"SERVICIO DE PRODUCCIÓN INTEGRAL PAM 2025";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"61.972.500-k";"Consejo Regional de la Cultura y las Artes de Magallanes";"Pedro Montt 809";"Punta Arenas";"Región de Magallanes y de la Antártica";"LE";"SERVICIO DE PRODUCCIÓN INTEGRAL, APOYO TÉCNICO, OPERATIVO Y PROGRAMÁTICO PARA EL DESARROLLO DE LOS CICLOS DE MEDIACIÓN DEL PROGRAMA DE APRECIACIÓN DE LA MÚSICA NACIONAL 2025, EN LA REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA.";2025-03-28T10:46:30.993;2025-04-10T12:00:00;2025-04-30T16:14:00;50137500;"CLP";0;0
4158-2-LE25;"CONTRATO SUMINISTRO PARA FARMACOS UAPO 2025";"Ilustre Municipalidad de El Carmen";"69.141.700-K";"Salud";"Baquedano 385 ";"El Carmen";"Región del Ñuble";"LE";"Se invita a los proveedores inscritos en el portal www.mercadopublico.cl a participar de la presente licitación pública para la suscripción del Contrato de Suministros para la adquisición de Fármacos para la UAPO, para actividades relacionadas con la correcta ejecución de actividades del Departamento de Salud, durante el plazo de vigencia del contrato de suministro que se origine, considerando como plazo hasta el 31 de diciembre de 2025. La modalidad será a suma alzada, según presupuesto disponible total  46.000.000 cuarenta y seis millones de pesos impuesto incluido.";2025-03-28T10:45:26.627;2025-04-04T18:36:00;2025-04-11T18:37:00;;"CLP";0;0
2594-16-LE25;"EQUIPO Y HERRAMIENTO PARA INSTALACIONES DEPORTIVAS";"I MUNICIPALIDAD DE CONCON";"73.568.600-3";"I.MUNICIPALIDAD DE CONCON";"SANTA LAURA   567";"Concón";"Región de Valparaíso ";"LE";"ADQUISICION DE EQUIPOS Y HERRAMIENTAS PARA LA CONSERVACION  DE CANCHAS DE PASTO SINTETICO";2025-03-28T10:45:07.74;2025-04-07T15:09:00;2025-04-08T15:10:00;;"CLP";0;0
1057535-2-CO25;"CONVENIO DE ARRIENDO VEHICULOS 2025";"HOSPITAL FUTA SRÜKA LAWENCHE KUNKO MAPU MO";"61.980.070-2";"Bienes y Servicios";"";"";"Región de los Lagos ";"CO";"Bases Administrativas y Técnicas de la Propuesta Pública, denominadas “CONVENIO DE ARRIENDO DE VEHÍCULO FURGÓN; CAMIONETA; CON Y SIN CONDUCTOR PARA TRASLADO DE PACIENTES Y FUNCIONARIOS 2025”.";2025-03-28T10:44:10.793;2025-04-07T15:01:00;2025-04-25T16:00:00;;"CLP";0;0
2069-51-LQ25;"KUR REVESTIMIENTO PARA SUPERFICIES PARA EL HBLT";"SERVICIO DE SALUD METROPOLITANO SUR HOSP";"61.608.101-2";"HOSPITAL BARROS LUCO TRUDEAU";"Gran Avenida 3204";"San Miguel";"Región Metropolitana de Santiago";"LQ";"El objeto de esta licitación es adquirir el “SERVICIOS DE PROVISIÓN E INSTALACIÓN DE REVESTIMIENTOS PARA SUPERFICIES EN HOSPITAL BARROS LUCO TRUDEAU”, atendiendo el Complejo Asistencial Barros Luco CABL en la totalidad de su superficie, en las áreas indicadas y en horarios diurnos con opción nocturna, lo cual deberá cumplir con los aspectos que establezcan las Bases Técnicas.";2025-03-28T10:41:25.013;2025-04-29T16:00:00;2025-08-06T17:00:00;;"CLP";0;0
1079596-8-LE25;"ADQUISICION DE INSUMOS DE ESCRITORIOS ARICA";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.101-4";"SECCIÓN COMPRAS ZONA CARAB DE ARICA Y PARINACOTA";"JUAN NOÉ N° 799, ARICA";"Arica";"Región de Arica y Parinacota";"LE";"LICITACIÓN PÚBLICA DE ADQUISICIÓN DE INSUMOS DE OFICINA, DESTINADOS A DIFERENTES UNIDADES, DEPENDIENTES DE LA ZONA DE CARABINEROS ARICA Y PARINACOTA . DICHA LICITACION SE REALIZARA POR LINEA";2025-03-28T10:40:32.093;2025-04-07T15:05:00;2025-05-08T20:00:00;13186254;"CLP";0;0
1650-13-LE25;"Nutricionista Programa de Apoyo a la gestión en el nivel primario de sal";"Hospital Santa Juana";"61.602.204-0";"Hospital Santa Juana";"Av. Doctor Sosa N°100 Recinto Hospital Santa Juana";"Santa Juana";"Región del Biobío ";"LE";"Compra de servicio nutricionista programa de apoyo a la gestión en el nivel primario de salud cardiovascular, hospital santa Juana. con solicitud de compra interna n°385 con fecha 28/02/2025";2025-03-28T10:36:45.66;2025-04-07T15:00:00;2025-04-30T15:07:00;6436530;"CLP";0;0
3469-27-LE25;"ADQ. 5 CONTENEDORES MARÍTIMOS OBRAS IMCH.";"I MUNICIPALIDAD DE CHANCO";"69.120.300-k";"DEPTO. DE FINANZAS";"Abdón Fuentealba 334";"Chanco";"Región del Maule ";"LE";"ADQ. 5 CONTENEDORES MARÍTIMOS CONTAINER NUEVOS Y USADOS, OBRAS, IMCH.";2025-03-28T10:33:07.79;2025-04-07T15:01:00;2025-04-28T15:00:00;20000000;"CLP";0;0
4076-41-LE25;"ADQ. DE REPUESTOS DE ESCAPE DE MOTOR DE AVIÓN CESSNA 182";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.733-0";"Prefectura Aérea";"Avda. Larraín Nro. 7941";"La Reina";"Región Metropolitana de Santiago";"LE";"MATERIALIZAR LA ADQ. DE REPUESTOS DE ESCAPE DE MOTOR DE AVIÓN CESSNA 182, DE CARGO DE LA PREFECTURA AÉREA DE CARABINEROS, DE CONFORMIDAD A BASES Y ANEXOS ADJUNTOS A LA PRESENTE.-";2025-03-28T10:32:50.353;2025-04-03T16:19:00;2025-07-03T16:20:00;;"USD";0;0
2446-68-L125;"ADQUISICION DE ESTAMPILLAS MUNICIPALES PARA LA TESORERIA MUNICIPAL DE COQUIMBO";"I MUNICIPALIDAD DE COQUIMBO";"69.040.300-5";"IMUNI_COQUIMBO";"Por correo electrónico";"Las Condes";"Región Metropolitana de Santiago";"L1";"SE REQUIERE: -500 PLIEGOS DE ESTAMPILLAS MUNICIPALES DE $100.- -403 PLIEGOS DE ESTAMPILLAS MUNICIPALES DE $500.- SE ADJUNTAN ESPECIFICACIONES TÉCNICAS";2025-03-28T10:30:23.45;2025-04-02T09:01:00;2025-05-02T13:41:00;2997960;"CLP";0;0
1947-68-LP25;"ADQUISICIÓN DE VISCOZYME PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RIO CFO";"SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO";"61.608.004-0";"Abastecimiento";"";"";"Región Metropolitana de Santiago";"LP";"El Hospital de Niños Dr. Roberto del Rio para dar cumplimiento a las funciones, requiere la adquisición de viscozyme, por el periodo de 12 meses.";2025-03-28T10:30:00.333;2025-04-14T15:00:00;2025-05-14T18:00:00;;"CLP";0;0
1057448-10-LE25;"SERV. DESARROLLO EVOLUTIVO EN MANTENCION SISTEMAS";"SERVICIO DE SALUD IQUIQUE";"61.606.100-3";"Bienes y Servicios";"Anibal Pinto 815";"Iquique";"Región de Tarapacá  ";"LE";"SERVICIOS PARA DESARROLLO Y MANTENCIÓN DE SISTEMAS INFORMÁTICOS PARA EL SERVICIO DE SALUD TARAPACÁ";2025-03-28T10:25:26.087;2025-04-02T15:00:00;2025-04-11T18:38:00;;"CLP";0;0
5407-15-O125;"RELOCALIZADOS LONCOPANGUE ";"SERVICIO DE VIVIENDA Y URBANIZACION REGIÓN DEL BIO BIO";"61.820.004-3";"Departamento Técnico";"Prat 575 Concepción";"Concepción";"Región del Biobío ";"O1";"Las obras consisten en la construcción de 9 viviendas y sus recintos complementarios, para las familias Pehuenches del proyecto Relocalizados Loncopangue, emplazados en las comunas de Los Ángeles, Quilaco y Alto Biobío”, correspondiente al Programa de Habitabilidad Rural regulado por el D.S. N°10 V. y U. del 2015, modalidad Construcción en Sitio Residente CSR, con recursos asignados mediante la Resolución Exenta N°1384 del 17.09.2020 del Ministerio de V. y U., y mediante la Resolución Exenta N°1862 del 06.12.2024 del Ministerio de V. y U.";2025-03-28T10:23:27.02;2025-04-28T15:30:00;2025-06-30T20:00:00;;"CLF";0;0
2582-30-LP25;"SS CORREO MECANIZACIÓN IMPRESIÓN Y MONITOREO STGO";"I MUNICIPALIDAD DE SANTIAGO";"69.070.100-6";"SECPLAN";"Santo Domingo 916 piso 12, Oficina 1204";"Santiago";"Región Metropolitana de Santiago";"LP";"La I. Municipalidad de Santiago a través de su Subdirección de Rentas y Finanzas, llama a Licitación Pública denominada “SERVICIO DE CORREO CON IMPRESIÓN, MECANIZACIÓN, DISTRIBUCIÓN Y MONITOREO EN LÍNEA PARA LA I. MUNICIPALIDAD DE SANTIAGO”, con el fin de contratar un servicio de gestión de impresión y distribución de la documentación relativa a la administración de ingresos municipales.";2025-03-28T10:19:45.727;2025-04-17T15:00:00;2025-05-30T14:00:00;;"CLP";0;0
2771-19-CO25;"SERVICIO DE DISEÑO IMPRESIÓN Y DISTRIBUCIÓN DE PERIÓDICO MUNICIPAL AÑO 2025";"I MUNICIPALIDAD DE CHIGUAYANTE";"69.264.700-9";"MUNICIPALIDAD DE CHIGUAYANTE";"OROZIMBO BARBOSA  104 PARQUE LOS CASTAÑOS";"Chiguayante";"Región del Biobío ";"CO";"SERVICIO DE DISEÑO IMPRESIÓN Y DISTRIBUCIÓN DE PERIÓDICO MUNICIPAL AÑO 2025 Las entregas serán Parcial, es decir, mensual por un periodo de 9 meses, conforme a lo señalado en los ítems de los requerimientos.";2025-03-28T10:19:24.367;2025-04-07T15:01:00;2025-04-21T19:53:00;21000000;"CLP";0;0
1393575-6-LP25;"SERVICIO APOYO ADMINISTRACIÓN ECOSISTEMA DIGITAL";"FUNDACION IMAGEN DE CHILE";"65.010.882-5";"Dirección de Administración y Control de Gestión";"MONJITAS 392 OFICINA 1501";"Santiago";"Región Metropolitana de Santiago";"LP";"La Fundación, requiere contratar los servicios de Apoyo en la Administración de Ecosistema Digital, de conformidad a lo señalado en las presentes bases administrativas y a las especificaciones indicadas en las bases técnicas respectivas.";2025-03-28T10:17:13.977;2025-04-08T13:21:00;2025-04-17T13:22:00;;"CLP";0;0
2591-59-CO25;"CONTRATO DE SUMINISTRO POR ARRIENDO DE CAMIÓN RSD";"ILUSTRE MUNICIPALIDAD DE POZO ALMONTE";"83.017.500-8";"IMUNI_POZOALMONTE  ADQUISICIONES";"BALMACEDA   276";"Pozo Almonte";"Región de Tarapacá  ";"CO";"SOLICITADO POR DIMAO, JACQUELINE MARTINEZ, SEGUN SOLICITUD INTERNA NRO.203, CODIGO DE INTRANET NRO. 2354, CERTIFICADO DE FACTIBILIDAD NRO. 184, DECRETO DE PUBLICACION NRO.289-2025.";2025-03-28T10:08:39.213;2025-04-07T18:45:00;2025-05-08T18:46:00;9520000;"CLP";0;0
2271-18-L125;"Adquisición de baterías de arranque para grupos electrógenos";"DIRECCION GENERAL DE AERONAUTICA CIVIL";"61.104.000-8";"UNIDAD DE COMPRA ZONAL CENTRAL";"Avenida Alcalde Fernando Castillo Velasco 7941";"La Reina";"Región Metropolitana de Santiago";"L1";"Adquisición de baterías de arranque para grupos electrógenos de las unidades dependientes del Centro Zonal de Mantenimiento de la Zona Aeroportuaria Central. Favor revisar bases técnicas, pauta de evaluación y todo documento adjunto a la presente licitación.";2025-03-28T10:03:52.563;2025-04-03T09:30:00;2025-04-28T16:00:00;3198720;"CLP";0;0
835727-15-LE25;"SERVICIO DE PRODUCCION DE EVENTOS PRESENTACIÓN ARTISTICA ILUMINACION AMPLIFICACION DE SONIDO Y ESCENARIO";"Ilustre Municipalidad de General Lagos";"69.250.700-2";"Administracion Municipal";"";"";"Región de Arica y Parinacota";"LE";"SERVICIO DE PRODUCCION DE EVENTOS PRESENTACIÓN ARTISTICA ILUMINACION AMPLIFICACION DE SONIDO Y ESCENARIO, PARA LA XII VERSION FESTIVAL DE LA K’ILLPA, ENMARCADA EN LAS COSTUMBRES ANCESTRALES DEL PUEBLO AYMARA DE LA COMUNA DE GENERAL LAGOS, A  REALIZARSE LOS DÍAS 25, 26 Y 27 DE ABRIL DEL 2025 EN VISVIRI.-";2025-03-28T10:03:28.05;2025-04-04T11:00:00;2025-04-08T19:50:00;;"CLP";0;0
1641-166-LP25;"INSUMOS CLÍNICOS PARA NEONATOLOGÍA";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS";"61.608.204-3";"SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE D";"Avda Compañía de Jesús 3265";"Santiago";"Región Metropolitana de Santiago";"LP";"CONTRATACIÓN DE “INSUMOS CLÍNICOS PARA NEONATOLOGÍA”";2025-03-28T10:03:01.01;2025-04-07T16:00:00;2025-06-09T16:00:00;;"CLP";0;0
1057539-74-LE25;"Convenio Suministro Insumos Test del Sudor";"HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI";"61.975.100-0";"Bienes y Servicios";"";"";"Región de los Lagos ";"LE";"Por medio de la solicitud de compra N°05, de fecha 19 de febrero de 2025 del Departamento de Apoyo Diagnóstico y Terapéutico, surge la necesidad de contar con un convenio de suministro de insumos para el desarrollo de test del sudor con equipo en comodato para dar continuidad al examen para el apoyo diagnóstico del programa nacional de fibrosis quística, para el Hospital de Puerto Montt, razón por la cual se convoca a la presente licitación.";2025-03-28T09:58:44.35;2025-04-07T15:00:00;2025-06-30T15:00:00;50182889;"CLP";0;0
975-111-O124;"ESTUDIO DE FACTIBILIDAD LONGAVÍ ";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Obras Hidráulicas - MOP";"SANTIAGO";"Santiago";"Región del Maule ";"O1";"La DOH requiere contratar el Estudio de Factibilidad Embalse Longaví, Región del Maule";2025-03-28T09:55:47.05;2025-05-20T10:55:00;2025-07-01T19:00:00;;"CLP";0;0
705290-16-LQ25;"PRESTACIÓN DE SERVICIOS DE QUÍMICOS FARMACÉUTICOS";"SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA";"61.608.205-1";"PRESTACIÓN DE SERVICIOS";"";"";"Región Metropolitana de Santiago";"LQ";"Artículo 6°: Las presentes Bases constituyen el instrumento guía destinado a celebrar un CONVENIO DE PRESTACIÓN DE SERVICIOS DE QUÍMICOS FARMACÉUTICOS PARA LA UNIDAD DE FARMACIA DEL HOSPITAL DR. FÉLIX BULNES CERDA, en adelante Hospital, éstas, establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes, en todas y cada una de las partes que conformen su oferta, además de regular el todo el proceso licitatorio hasta la suscripción del correspondiente contrato.";2025-03-28T09:54:40.63;2025-04-07T15:02:00;2025-05-22T16:00:00;;"CLP";0;0
622-36-LP25;"HT PARA LEY CUMPLIMIENTO TRIBUTARIO E1O2RT9";"TESORERIA GENERAL DE LA REPUBLICA";"60.805.000-0";"Tesorería General de la República";"Amanda Labarca 041  Santiago(Adjuntar copia OC a Fact.) ";"Santiago";"Región Metropolitana de Santiago";"LP";"OPTIMIZACIÓN DE PROCESOS OPERACIONALES TRANSVERSALES A PARTIR DE LA LEY DE REFORMA TRIBUTARIA. El objeto de la presente licitación es proveer a la Tesorería General de la República, en adelante indistintamente TGR, un servicio de “Horas de Trabajo” para dar cumplimiento a los distintos requerimientos asociados al desarrollo de sistemas informáticos para la ejecución de la Ley de Cumplimiento Tributario, facilitando la interacción con nuestros usuarios y ciudadanos, contribuyendo al desarrollo del país. Para ello requiere la contratación de horas profesionales los cuales serán adjudicados a un sólo proveedor quien deberá ofertar todo lo solicitado.";2025-03-28T09:53:57.607;2025-04-17T15:00:00;2025-05-05T18:00:00;254000000;"CLP";0;0
1058085-69-LE25;"Convenio Suministro de risperidona 375 mg polvo para solución inyectable para el Hospital del Salvador ";"SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR";"61.608.406-2";"Fármacos";"Avda. Salvador # 364";"Alhué";"Región Metropolitana de Santiago";"LE";"Que, el Hospital del Salvador necesita contar con un Convenio Suministro de risperidona 37,5 mg polvo para solución inyectable para el Hospital del Salvador con la finalidad de satisfacer de manera adecuada y eficiente la labor asistencial durante un periodo de 36 meses.   Que, por la cuantía determinada, la presente licitación se ubica en el tramo para aquellas contrataciones iguales o superiores a las 100 UTM e inferiores a las 1.000 UTM, en conformidad al Artículo 36 del Reglamento de la Ley Nº19.886;  Que hechas las consultas respectivas, la provisión de Convenio Suministro de risperidona 37,5 mg polvo para solución inyectable para el Hospital del Salvador no se encuentra disponible por Convenio Marco ofrecidos en el Sistema de Información de la Dirección de Compras, www.mercadopublico.cl;  Que, esta compra está vinculada al proyecto 1058085-2-PC25, correspondiente al plan anual de compras del año 2025.";2025-03-28T09:53:07.06;2025-04-07T15:00:00;2025-07-07T18:40:00;;"CLP";0;0
2765-22-L125;"CANAL DE ATENCIÓN VIRTUAL";"I MUNICIPALIDAD DE LA CISTERNA";"69.072.000-0";"MUNICIPAL";"Gran  Avenida José Miguel Carrera  Nº 8585";"La Cisterna";"Región Metropolitana de Santiago";"L1";"Las presentes bases tienen por objeto reglamentar los requerimientos técnicos y requisitos que se deben cumplir para la contratación de servicio de atención virtual de servicios municipales para vecinos pertenecientes a la comuna de La Cisterna. Este requerimiento es por parte del Departamento de Comunicaciones y Relaciones Públicas de la Municipalidad de La Cisterna, con la finalidad de cumplir el desarrollo de actividades de interés público, las que van en directo beneficio de la comunidad, acorde a las funciones estipuladas en el Artículo 4° de la Ley N°18.965 Orgánica Constitucional de Municipalidades.";2025-03-28T09:52:41.317;2025-04-03T11:56:00;2025-04-04T11:57:00;;"CLP";0;0
5586-37-LE25;"BC ADQUISICIÓN DE EQUIPAMIENTO AUDIOVISUAL E IMPRESIÓN";"UNIVERSIDAD DE LA FRONTERA";"87.912.900-1";"Universidad de la Frontera";"AVENIDA FRANCISCO SALAZAR 1145";"Temuco";"Región de la Araucanía ";"LE";"ADQUISICIÓN DE EQUIPAMIENTO AUDIOVISUAL E IMPRESIÓN, DE ACUERDO A EETT DETALLADOS EN BASES DE LICITACIÓN";2025-03-28T09:51:09.437;2025-04-04T10:00:00;2025-05-05T19:00:00;;"CLP";0;0
1574-13-LE25;"CURSOS DE CAPACITACION PARA FUNCIONARIOS JUNJI";"JUNTA NACIONAL DE JARDINES         INFANTILES";"70.072.600-2";"Junji - IV Región";"ERRAZURIZ N° 1366";"Iquique";"Región de Coquimbo ";"LE";"CONTRATACIÓN DE CURSOS DE CAPACITACIÓN “ESTRATEGIAS PARA MEDIACIÓN CON NIÑOS Y NIÑAS TEA” Y “LA TRANSICIÓN DE LA EVALUACIÓN CUANTITATIVA A CUALITATIVA” PARA FUNCIONARIOS DE LA JUNTA NACIONAL DE JARDINES INFANTILES REGION DE COQUIMBO, ver detalles en documentos adjuntos.";2025-03-28T09:50:51.267;2025-04-17T17:27:00;2025-05-06T17:28:00;27883199;"CLP";0;0
1026-5-LP25;"Servicio reparación mantención y habilitación carromato servicio higiénico";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - III Región - Provincia de Chañaral";"DIEGO PORTALES S/N";"Chañaral";"Región de Atacama ";"LP";"Que, la Dirección de Vialidad requiere el servicio de reparación, mantención y habilitación del Carromato servicios higiénicos, de la cuadrilla de Recebo de Administración Directa, considerando que en actualidad las condiciones de operatividad del carromato móvil no es las más óptima, debido a los espacios reducidos y de antigüedad del sistema.";2025-03-28T09:49:39.727;2025-04-16T11:55:00;2025-05-13T19:56:00;;"CLP";0;0
