codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
2184-13-LP25;"Conservación y reemplazo techumbre RPP Talagante";"CORP ADMINISTRATIVA DEL PODER JUDICIAL";"60.301.001-9";"Corp. Adm. del Poder Judicial - San Miguel";"Ureta Cox 855, Piso 2";"San Miguel";"Región Metropolitana de Santiago";"LP";"Publicada";"Conservación y reemplazo techumbre 6° piso RPP Talagante";2025-04-09T16:02:24.887;2025-05-02T16:00:00;2025-08-07T16:00:00;;"CLP";0;0
1057402-89-LR25;"KITS PLACAS CLAVOS Y TORNILLOS TMT HCM 2025-2027";"HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA";"61.607.901-8";"Bienes y Servicios";"";"";"Región de Magallanes y de la Antártica";"LR";"Publicada";"El propósito de la licitación es contar con contrato de suministro de “KITS PLACAS, CLAVOS Y TORNILLOS TMT HCM 2025-2027”, que permita el aprovisionamiento oportuno de los productos necesarios en la atención de los usuarios del Hospital para los años 2025 - 2027, en las circunstancias que estos productos no fueran provistos por la Central Nacional de Abastecimiento de los Servicios de Salud, ni se encuentren disponibles en catálogos electrónicos del Convenio Marco, Compra Ágil, en las Compras Coordinadas y/o Compras Conjuntas del Ministerio de Salud, o bien su adquisición sea desventajosa respecto al resultado de la presente licitación, cuyas condiciones más ventajosas serán informadas en la oportunidad correspondiente a la Dirección de Compras, en conformidad con lo dispuesto en el D.S. Nº661, de 2004, del Ministerio de Hacienda. El contrato de suministro anteriormente indicado se hará efectivo cada vez que sea necesario, a través de la emisión de órdenes de compra enviadas al proveedor adjudicado mediante la plataforma www.mercadopublico.cl. Sin perjuicio de lo anterior, durante todo el periodo de vigencia del contrato, los productos serán solicitados en la oportunidad del mes que el Hospital estime pertinente, comprometiéndose el oferente adjudicado a difundir esta modalidad de compra a todas las instancias que participan en su proceso de ventas. Los insumos/productos de la presente licitación están incorporados en el plan anual de compras proyectado para los años de vigencia del contrato. El plan de compras será publicado en la plataforma www.mercadopublico.cl en la oportunidad que corresponda.";2025-04-09T14:53:26.5;2025-05-09T15:00:00;2025-09-11T19:00:00;;"CLP";0;0
1057937-6-LQ25;"COMPRA DE UN ARCO EN C";"SERVICIO DE SALUD VALDIVIA HOSPITAL BASE";"61.607.502-0";"Activos Fijos";"Simpson 850";"Valdivia";"Región de Los Ríos";"LQ";"Publicada";"COMPRA DE UN ARCO EN C PARA CENTRO REGIONAL DE RESOLUCIÓN DEL HOSPITAL BASE VALDIVIA";2025-04-09T14:45:54.257;2025-04-29T19:00:00;2025-07-18T19:59:00;118881000;"CLP";0;0
1380-95-LR25;"PPTA 61-25 ADQUISICIÓN DE PINZAS LIGASURE Y OTROS";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"61.602.232-6";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"Manuel Montt 115";"Temuco";"Región de la Araucanía";"LR";"Publicada";"Se requiere de pinzas y tijera para ser utilizadas en pabellón central del Hospital, las cuales debe considerar la seis 6 unidades de generadores para toda la duración del contrato. Las presentes bases se refieren a las condiciones y características técnicas requeridas para la ADQUISICIÓN DE PINZAS LIGASURE Y OTROS, en adelante: “los Insumos”, por el periodo de 12 meses. La adquisición se realizará en concordancia con el Plan Anual de Compras 2025 PAC 2025, la legislación vigente, bases administrativas y técnicas, especificaciones técnicas que se detallan en el Anexo Nº 3A al N° 3H, y entre otros que constituyen el requerido llamado a licitación.";2025-04-09T13:46:05.263;2025-05-09T15:00:00;2025-08-07T17:00:00;;"CLP";0;0
1261-21-LR25;"Campaña Comunicacional Programa Residuos";"GOBIERNO REGIONAL REGION METROPOLITANA";"61.923.200-3";"PROGRAMAS REGIONALES - PROGRAMA 02";"Bandera N° 46";"Santiago Centro";"Región Metropolitana de Santiago";"LR";"Publicada";"Disponer de los servicios del Componente N° 1 denominado “CAMPAÑA COMUNICACIONAL PARA EL PROGRAMA DE SENSIBILIZACIÓN E INSTALACIÓN DE CAPACIDADES PARA LA VALORIZACIÓN COMUNITARIA DE RESIDUOS SÓLIDOS ORGÁNICOS EN LA REGIÓN METROPOLITANA DE SANTIAGO";2025-04-09T13:30:18.893;2025-05-09T15:00:00;2025-06-09T15:30:00;;"CLP";0;0
1057539-76-LQ25;"SERV. CIRUGIAS TRAUMATOLOGICAS";"HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI";"61.975.100-0";"Bienes y Servicios";"";"";"Región de los Lagos";"LQ";"Publicada";"La presente licitación tiene por objeto la contratación de un equipo médico especializado para la realización de cirugías en la especialidad de traumatología, en el marco de la línea programática de urgencia del Hospital de Puerto Montt, cuya justificación es garantizar la continuidad de la atención a los pacientes asegurando el acceso a tratamientos y procedimientos médicos esenciales para la población. Teniendo en vista que la demanda asistencial ha aumentado significativamente en los últimos años, con un crecimiento sostenido en consultas, hospitalizaciones y atenciones de urgencia, lo que hace imprescindible contar con los procedimientos necesarios para dar respuesta oportuna y eficiente a los requerimientos de los usuarios. Que, a su vez, la resolutividad de los pacientes que ingresan a la unidad de urgencias es fundamental para descongestionar la atención hospitalaria y garantizar una repuesta adecuada a tiempos críticos. El servicio de urgencias del Hospital atiende un alto volumen diario de consultas médico-quirúrgico, lo que destaca la importancia de garantizar una atención oportuna y eficiente.";2025-04-09T12:31:39.727;2025-04-29T15:00:00;2025-08-27T15:00:00;265050000;"CLP";0;0
1350296-52-B225;"LLAMADO PRIVADO PARA LA ADQUISICIÓN DE IMPLANTES DE TRAUMATOLOGÍA DESTINADOS AL HOSPITAL ALTO HOSPICIO POR 12 MESES";"HOSPITAL DE ALTO HOSPICIO";"65.228.694-1";"ABASTECIMIENTO HAH";"";"";"Región de Tarapacá";"B2";"Publicada";"Que, la necesidad se sustenta en que se requiere contratar los servicios de suministros de material de ortopedia y traumatología en función de la pronta apertura de las unidades de pabellón del hospital, a fin de brindar un servicio de calidad para los futuros usuarios de este recinto hospitalario.";2025-04-09T12:25:55.743;2025-04-30T15:00:00;2025-08-28T18:00:00;120785000;"CLP";0;0
1704-15-LR25;"SERVICIO DE MANTENIMIENTO PREVENTIVO CALDERAS PANELES SOLARES BOMBAS DE RECIRCULACIÓN PARA EL HOSPITAL BIPROVINCIAL QUILLOTA PETORCA";"SERVICIO DE SALUD VINA DEL MAR QUILLOTA";"61.606.608-0";"Hospital San Martín de Quillota";"LA CONCEPCION 1050";"Quillota";"Región de Valparaíso";"LR";"Publicada";"Estas bases de licitación orientan, fijan y determinan las normas y procedimientos por las que deben regirse las personas naturales y jurídicas interesadas en participar en el llamado a propuesta para las “Servicio de mantenimiento preventivo calderas, paneles solares, bombas de recirculación” para el Hospital Biprovincial Quillota Petorca";2025-04-09T12:26:42.3;2025-05-12T15:00:00;2025-06-04T18:00:00;;"CLP";0;0
2455-34-LR25;"SERVICIO DE LIMPIEZA Y BARRIDO MANUAL DE CALLES";"ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL";"69.071.000-5";"SECRETARIA COMUNAL DE PLANIFICACIÓN";"Av. Carrascal 4447, Quinta Normal";"Quinta Normal";"Región Metropolitana de Santiago";"LR";"Publicada";"El presente certamen licitatorio tiene por finalidad convocar a los interesados, para que presenten sus ofertas para los servicios de “CONCESIÓN DEL SERVICIO DE LIMPIEZA Y BARRIDO MANUAL DE CALLES PARA LA COMUNA DE QUINTA NORMAL”. Los servicios requeridos se encuentran descritos en las Especificaciones Técnicas de la presente propuesta.  El periodo de contratación de los servicios será de 2 años 24 meses, a partir de la fecha establecida como inicio de los servicios.";2025-04-09T12:12:05.023;2025-05-12T15:30:00;2025-07-25T17:46:00;600000000;"CLP";0;0
1057536-23-LR25;"EQUIPOS PARA CESFAM ANGELMO";"SERVICIO SALUD DEL RELONCAVI";"61.607.700-7";"Servicio de Salud del Reloncaví";"ESMERALDA 269, PISO 5 POBL. ESMERALDA";"Puerto Montt";"Región de los Lagos";"LR";"Publicada";"EQUIPOS PARA CESFAM ANGELMO";2025-04-09T11:58:22.55;2025-05-09T16:00:00;2025-06-16T16:00:00;;"CLP";0;0
2021-2-LR25;"CONT. SERVICIO DE SUMINISTRO PASAJES INTER. EMCO";"ESTADO MAYOR CONJUNTO";"61.101.040-0";"Estado Mayor Conjunto";"Zenteno N° 45, piso 8,ala sur";"Santiago";"Región Metropolitana de Santiago";"LR";"Publicada";"El EMCO llama a licitación pública para la contratación del servicio de suministro de pasajes internacionales, seguros y servicios asociados ara el Estado Mayor Conjunto de acuerdo con los requerimientos administrativos y técnicos señalados las presentes bases.";2025-04-09T11:53:30.93;2025-05-09T12:00:00;2025-06-24T19:00:00;366894.8;"USD";0;0
948354-42-LP25;"CONTRATACIÓN DEL SERVICIO DE INFORMES DE EXÁMENES DE IMAGENOLOGÍA PARA EL HOSPITAL DIPRECA";"FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE";"61.513.003-6";"Unidad de Compra de Bienes y Servicios";"";"";"Región Metropolitana de Santiago";"LP";"Publicada";"El Hospital de la Dirección de Previsión de Carabineros de Chile, ubicado en Vital Apoquindo N°1.200, Comuna de Las Condes, Región Metropolitana, en adelante “EL HOSPITAL”, llama a Licitación Pública para la Contratación del Servicio de Informes de Exámenes de Imagenología, en adelante “EL SERVICIO”, por un periodo de 24 meses o hasta que se consuma la totalidad del monto contratado, de acuerdo a lo primero que ocurra, para el referido Centro Asistencial, cuyas características y requisitos técnicos constan en las Bases Administrativas y Técnicas de esta Licitación con sus respectivos anexos.";2025-04-09T11:43:30.52;2025-04-29T16:00:00;2025-09-09T14:28:00;160000000;"CLP";0;0
1057540-37-LR25;"CONVENIO SERVICIO DE VIGILANCIA PARA EL HOSPITAL";"SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN";"61.602.198-2";"Hospital Penco - Lirquen";"Camino a Tome s/n";"Penco";"Región del Biobío";"LR";"Publicada";"CONVENIO CONTRATACIÓN DE SERVICIOS DE VIGILANCIA Y PROTECCIÓN PARA EL HOSPITAL PENCO-LIRQUÉN. POR DOCE MESES.";2025-04-09T11:28:07.343;2025-05-09T12:10:00;2025-06-12T11:11:00;756302521;"CLP";0;0
926-2-LR25;"Ejecutivos de información para eventos comunicacionales";"SUBSECRETARIA DE TRANSPORTES";"61.959.700-1";"DIRECTORIO DE TRANSPORTES DE SANTIAGO - MTT";"Moneda 975 cuarto piso";"Santiago Centro";"Región Metropolitana de Santiago";"LR";"Publicada";"adjudicar y contratar un servicio que provea el despliegue en terreno de ejecutivos/as de información (monitores/as) para informar, educar, atender y orientar las necesidades de las personas usuarias y otros actores del Sistema de Transporte de la ciudad de Stgo. (automovilistas, ciclistas, ciudadanía afectada, entre otros), dependiendo del evento que haya que informar. Para cada evento o campaña, los/as ejecutivos/as de información deberán estar disponibles y distribuirse en los distintos puntos de la capital, a fin de prestar apoyo en las tareas necesarias para el cumplimiento de los objetivos específicos del presente proceso";2025-04-09T11:28:04.03;2025-05-12T15:00:00;2025-06-17T21:00:00;;"CLP";0;0
759-4-LP25;"Contratación estudio necesidades juridicas CAJ";"SUBSECRETARIA DEL MINISTERIO DE JUSTICIA";"61.001.000-8";"Ministerio de justicia - Subsecretaría de Justicia";"Moneda 1155";"Santiago Centro";"Región Metropolitana de Santiago";"LP";"Publicada";"Contratación del estudio “Recepción y tratamiento de las necesidades jurídicas por las Corporaciones de Asistencia Judicial en Chile. Aproximaciones para la creación del Nuevo Servicio Nacional de Acceso a la Justicia y Defensoría de Víctimas”.";2025-04-09T10:59:58.623;2025-04-29T15:01:00;2025-05-28T23:59:00;;"CLP";0;0
1164956-14-O125;"Mejoramiento Plaza 12 de Octubre";"SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA";"61.812.000-7";"Obra Publica";"Serrano #45";"Santiago";"Región Metropolitana de Santiago";"O1";"Publicada";"El objeto de la contratación es la ejecución de obras cuya finalidad es la construcción de áreas verdes y espacios públicos.";2025-04-09T10:58:08.763;2025-05-09T10:00:00;2025-09-14T21:00:00;;"CLP";0;0
1002772-35-LR25;"PATOLOGIA ORTOPEDICA DE PIE-TOBILLO";"SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA";"61.608.205-1";"INSUMOS CLINICOS";"";"";"Región Metropolitana de Santiago";"LR";"Publicada";"Artículo 6°: Las presentes Bases constituyen el instrumento guía destinado a celebrar un CONVENIO DE SUMINISTRO DE INSUMOS PARA PATOLOGIA ORTOPEDICA DE PIE-TOBILLO EN CONSIGNACIÓN Y CON INSTRUMENTAL EN COMODATOPARA EL HOSPITAL DR. FÉLIX BULNES CERDA, en adelante Hospital, éstas, establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes, en todas y cada una de las partes que conformen su oferta, además de regular el todo el proceso licitatorio hasta la suscripción del correspondiente contrato.";2025-04-09T10:49:22.72;2025-05-09T12:30:00;2025-07-08T17:00:00;;"CLP";0;0
1759-9-LE24;"ASESORÍA INSPECCIÓN FISCAL DISEÑO Y ESPECIALIDADES";"SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA";"60.901.014-2";"Mineduc Administración XII Región";"Ignacio Carrera Pinto 1259";"Punta Arenas";"Región de Magallanes y de la Antártica";"LE";"Publicada";"Las presentes Bases Administrativas de Contratos de Asesorías para la Inspección Fiscal del Diseño y Especialidades para el Proyecto Mejoramiento y Reposición Parcial de la Escuela Argentina de Punta Arenas, (en adelante “Bases de Consultoría” o “Bases”)";2025-04-09T10:39:55.31;2025-05-05T15:00:00;2025-05-19T17:00:00;;"CLP";0;0
929-12-LR25;"ALOJAMIENTO Y ALIMENTACIÓN FINAL NACIONAL JDE 2025";"INSTITUTO NACIONAL DE DEPORTES DE CHILE";"61.107.000-4";"Direccion Regional Metropolitana";"Coyancura N° 2241";"Providencia";"Región Metropolitana de Santiago";"LR";"Publicada";"CONTRATACIÓN DE SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN, PARA LA GRAN FINAL NACIONAL DE LOS JUEGOS DEPORTIVOS ESCOLARES 2025, METROPOLITANA.";2025-04-09T10:30:23.833;2025-05-14T15:00:00;2025-07-21T18:00:00;1345000000;"CLP";0;0
608-127-LR25;"KSU MANTENIMIENTO DE SISTEMAS DE BOMBEO Y EYECCION DE AGUA DEL NUEVO HOSPITAL GUSTAVO FRICKE CAE";"HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR";"61.606.602-1";"Hospital Dr. Gustavo Fricke";"ALVAREZ 1532";"Viña del Mar";"Región de Valparaíso";"LR";"Publicada";"EL HOSPITAL DR. GUSTAVO FRICKE REQUIERE DEL MANTENIMIENTO DE SISTEMAS DE BOMBEO Y EYECCION DE AGUA DEL NUEVO HOSPITAL GUSTAVO FRICKE CAE";2025-04-09T10:05:04.993;2025-05-09T12:15:00;2025-06-30T12:16:00;;"CLP";0;0
978-3-LR25;"Servicio de reemplazo motores propulsores";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Obras Portuarias - MOP";"Morandé 59, 4° piso Of. 433";"Santiago Centro";"Región de Arica y Parinacota";"LR";"Publicada";"La Dirección de Obras Portuarias (en adelante, DOP) requiere la contratación del Suministro de 5 Motores Propulsores y un Set de Repuestos Críticos para el Transbordador Andalue.  Esta contratación, se efectuará a través de licitación pública, que será publicada en Sistema de Compras y Contratación Pública: www.mercadopublico.cl  (en adelante, el Portal), y de acuerdo a lo establecido en las Bases Administrativas (en adelante, BA), Especificaciones Técnicas/Bases Técnicas (en adelante, BT), Aclaraciones y/o Modificaciones, si las hubiere. Esta contratación tiene como objetivo principal garantizar la operatividad continua en condiciones óptimas de la nave, cumpliendo con los estándares de seguridad exigidos por la Autoridad Marítima.";2025-04-09T10:04:47.8;2025-05-09T15:00:00;2025-05-28T20:00:00;;"CLP";0;0
975-17-O125;"CO-MLLM-01 MEJORAMIENTO ESTERO LLAU-LLAU";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Obras Hidráulicas - MOP";"SANTIAGO";"Santiago";"Región de Magallanes y de la Antártica";"O1";"Publicada";"CONTRATO CO-MLLM-01 “MEJORAMIENTO ESTERO LLAU-LLAU, PUNTA ARENAS, MAGALLANES";2025-04-09T09:53:34.737;2025-05-14T15:20:00;2025-06-24T15:30:00;;"CLP";0;0
2215-16-LR25;"SERVICIO QUIRURGICO INTEGRAL DE CATARATAS LEY19966";"SERVICIO DE SALUD ANTOFAGASTA HOSP C CIS";"61.606.202-6";"Hospital Carlos Cisternas de Calama";"dipresrecepcion@custodium.com";"Antofagasta";"Región de Antofagasta";"LR";"Publicada";"CONVENIO DE SERVICIO QUIRURGICO PARA LA RESOLUCION INTEGRAL DE CATARATAS LEY 19966";2025-04-09T09:53:00;2025-05-13T14:00:00;2025-06-04T12:00:00;340170000;"CLP";0;0
4301-32-LR25;"Servicio de Internet en Fibra y Telefonía Fija";"I MUNICIPALIDAD DE ZAPALLAR";"69.050.400-6";"IMUNI_ ZAPALLAR";"DIEGO SUTIL 285";"Zapallar";"Región de Valparaíso";"LR";"Publicada";"Se requiere un enlace de Internet dedicado con una velocidad de 200 Mb Nacional  100 Mb Internacional tasa 1:1, para las siguientes direcciones: Este servicio no podrá ser Sub contratado, Enlace de Fibra de uso exclusivo Municipalidad, el servicio no puede ser entregado a través de MPLS Especificarlo en las bases.";2025-04-10T11:26:58.337;2025-05-12T15:30:00;2025-05-27T17:30:00;17000;"CLF";0;0
359-47-LQ25;"ADQ FARMACOS CITOSTATICOS INYECTABLES 2025";"Instituto Nacional del Cancer";"61.608.404-6";"Inst Nacional del Cancer Adquisiciones";"Av. Profesor Zañartu 1010, Independencia";"Independencia";"Región Metropolitana de Santiago";"LQ";"Publicada";"El Instituto Nacional del Cáncer requiere contratar el suministro de fármacos Citostáticos Inyectables Plan Anual 2025 necesarios para el óptimo funcionamiento de los servicios clínicos";2025-04-10T09:58:30.97;2025-05-12T16:00:00;2025-06-11T13:22:00;;"CLP";0;0
1002772-36-LR25;"SUTURAS DE POLIDIOXANONA";"SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA";"61.608.205-1";"INSUMOS CLINICOS";"";"";"Región Metropolitana de Santiago";"LR";"Publicada";"Las presentes Bases constituyen el instrumento rector con el fin de suscribir un CONVENIO DE SUMINISTRO DE SUTURAS DE POLIDIOXANONA, por un periodo de 18 meses, para el Hospital Dr. Félix Bulnes Cerda. Éstas, establecen los fines, condiciones y requisitos que deberán ser cumplidos por los oferentes, en todas y cada una de las partes que conformen su oferta y además de regular el todo el proceso licitatorio hasta la suscripción del correspondiente contrato y su ejecución.";2025-04-10T09:14:16.737;2025-05-12T16:00:00;2025-07-09T17:30:00;;"CLP";0;0
