codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
2709-51-LE25;ADQUISICION DE IMPLEMENTOS E INSUMOS DEPORTIVOS;MUNICIPALIDAD DE OVALLE;69.040.700-0;Municipalidad de Ovalle - Secplan;Vicuña Mackenna 441;Ovalle;Región de Coquimbo;LE;cerradas;ADQUISICION DE IMPLEMENTOS E INSUMOS DEPORTIVOS PARA SER ENTREGADOS COMO PREMIOS E IMPLEMENTACION EN ACTIVIDADES RECREATIVAS Y DEPORTIVAS MUNICIPALES;2025-04-09T16:44:08.18;2025-04-16T14:00:00;2025-05-30T18:00:00;64000000;CLP;0;0
5560-5-LE25;SERVICIO DE ATENCIÓN DE PARTICIPANTES;INSTITUTO DE SEGURIDAD LABORAL;61.533.000-0;ISL Región Aysén General Carlos Ibañez del Campo;Teatinos N 726, Santiago;Santiago Centro;Región Aysén del General Carlos Ibáñez del Campo;LE;cerradas;Contratar el servicio de atención de participantes para actividades preventivas de capacitación, formación, jornadas o talleres estratégicos, además de actividades propias del área de atención de usuarios de la Dirección Regional de Aysén, para lo cual es indispensable disponer de un servicio de atención de participantes que permita proveer de alimentación a los participantes/ E1O2RT9.;2025-04-09T16:35:31.563;2025-04-14T18:00:00;2025-05-07T18:00:00;22500000;CLP;0;0
3656-75-L125;SUMINISTRO DE SERVICIOS PRODUCCIÓN Y DESARROLLO DE EVENTOS DIRECCION DE SEGURIDAD PUBLICA REQUINOA;I MUNICIPALIDAD DE REQUINOA;69.081.300-9;Ilustre Municipalidad de Requínoa;Comercio 121, Municipalidad;Requinoa;Región del Libertador General Bernardo OHiggins;L1;desiertas;SUMINISTRO DE SERVICIOS PRODUCCIÓN Y DESARROLLO DE EVENTOS DIRECCION DE SEGURIDAD PUBLICA REQUINOA;2025-04-09T16:10:58.933;2025-04-15T15:01:00;2025-04-21T18:00:00;;CLP;0;0
4482-18-L125;CONVENIO SUMINISTRO ADQUISICION PETROLEO DIESEL BENCINA 93 95 97 OCTANOS LUBRICANTES Y OTROS;I MUNICIPALIDAD DE DALCAHUE;69.230.300-8;Alcaldia;PEDRO MONTT 105;Dalcahue;Región de los Lagos;L1;desiertas;La Municipalidad de Dalcahue, solicita ofertas para realizar el convenio suministro adquisición petróleo Diesel, bencina 93, 95, 97 octanos, lubricantes y otros, durante el año 2025.;2025-04-09T16:08:28.007;2025-04-15T18:33:00;2025-04-16T18:34:00;;CLP;0;0
3656-74-L125;SUMINISTRO TRANSPORTE PROGRAMA FAMILIA;I MUNICIPALIDAD DE REQUINOA;69.081.300-9;Ilustre Municipalidad de Requínoa;Comercio 121, MUNICIPALIDAD.;Requinoa;Región del Libertador General Bernardo OHiggins;L1;cerradas;SUMINISTRO TRANSPORTE PROGRAMA FAMILIA;2025-04-09T16:08:06.073;2025-04-15T15:01:00;2025-04-21T18:00:00;;CLP;0;0
438-29-LE25;ADQUISICION DE INSUMOS DENTALES PARA EL DEPTO. DE SALUD;I MUNICIPALIDAD DE SAN RAMON;69.253.900-1;Secretaria de Planificación San Ramón;Avenida Ossa 1771;Santiago;Región Metropolitana de Santiago;LE;cerradas;SE SOLICITA CONTRATAR LA ADQUISICION DE INSUMOS DENTALES PARA EL DEPTO. DE SALUD;2025-04-09T15:34:46.783;2025-04-16T09:00:00;2025-05-16T19:58:00;40000000;CLP;0;0
3982-13-LE25;Mobiliario Salas de Clases Liceo M.C.U. SEP 2025;I MUNICIPALIDAD DE PAREDONES;69.090.900-6;Educación;Avda. Dr. Moore 15;Paredones;Región del Libertador General Bernardo OHiggins;LE;cerradas;Mobiliario para equipar salas y dependencias del Liceo M.C.U: atraves del programa de la SEP 2025.-;2025-04-09T14:39:01.897;2025-04-16T14:18:00;2025-04-24T16:19:00;17523700;CLP;0;0
3567-11-LE25;MEJORAMIENTO DEPENDENCIAS BIBLIOTECA MUNICIPAL;I MUNICIPALIDAD DE FLORIDA;69.150.700-9;Ilustre Municipalidad De Florida;Arturo Prat 675 - Florida- 8 Region;Florida;Región del Biobío;LE;revocadas;SE REQUIERE CONTRATAR LOS SERVICIOS PARA REALIZAR EL MEJORAMIENTO DE LAS DEPENDENCIAS DE LA BIBLIOTECA MUNICIAPAL. -REPARACIÓN DE CIELO Y MUROS INTERIORES -PINTURA DE CIELO -PINTURA DE MURO - EQUIPO DE ILUMINACIÓN - VENTANAS DE ALUMINIO;2025-04-09T13:29:00;2025-04-15T10:00:00;2025-04-25T16:30:00;7100000;CLP;0;0
909103-3-LE25;E1O2RT9 SERV. APOYO TEC-ADM OF. AREA PANG.-SIRE-55;CORP NACIONAL FORESTAL;61.313.000-4;XIV Region - Provincial Valdivia;LOS CASTAÑOS 100, ISLA TEJA, VALDIVIA;Valdivia;Región de Los Ríos;LE;cerradas;El objetivo de la contratación es apoyar la gestión técnico-administrativa de los Departamentos que operan en la Oficina de Área Panguipulli, en la implementación de sus diversos programas y proyectos, para este efecto se licita el SERVICIO DE APOYO A LA GESTIÓN TÉCNICOADMINISTRATIVA DE LA OFICINA DE ÁREA PANGUIPULLI DE CONAF LOS RÍOS 2025-2027;2025-04-09T12:31:16.293;2025-04-15T19:59:00;2025-04-25T16:59:00;;CLP;0;0
2933-25-LE25;Mat. Electricos para Edificio Consistorial Alhué;I MUNICIPALIDAD DE ALHUE;69.073.200-9;DPTO. MUNICIPALIDAD;Pintor Onofre Jarpa N55;Alhué;Región Metropolitana de Santiago;LE;cerradas;La I. Municipalidad de Alhué, llama a licitación pública por la adquisición de materiales eléctricos para la mejora de electricidad de edificio consistorial de Alhué, lo que permitirá un mejor funcionamiento de las dependencias;2025-04-09T12:26:29.69;2025-04-16T09:00:00;2025-04-30T18:47:00;;CLP;0;0
3443-16-LE25;SISTEMA TURNOMÁTICO CON SERVICIO DE SOPORTE PARA LA ATENCIÓN DE PÚBLICO;I MUNICIPALIDAD DE PURRANQUE;69.210.500-1;Dirección de Administración y Finanzas;Pedro Montt Nro. 249;Purranque;Región de los Lagos;LE;cerradas;sistema de administración de filas de atención de público, es obtener información o feedback de una forma clara y certera con respecto a los tiempos de atención de público, con esto se logra tener claridad para el proceso de toma de decisiones además de tener conocimiento sobre qué tipo de atención o cuales son los temas por los que las personas desean ser atendidos. Se trata de disponer de una herramienta que permita administrar los recursos de atención de público mediante el ordenamiento de filas y bases de datos relacionadas.;2025-04-09T11:38:10.63;2025-04-14T15:10:00;2025-05-02T18:00:00;;CLP;0;0
4707-21-L125;PROGRAMA OFTALMOLOGICO: LENTES OPTICOS;I MUNICIPALIDAD DE SAN NICOLAS;69.140.802-7;I. MUNICIPALIDAD DE SAN NICOLAS - DEPTO. SALUD;ARTURO PRAT S/N;San Nicolás;Región del Ñuble;L1;cerradas;canasta de atencion oftalmologica lentes opticos vicio refrectario de cualquier dioptria, con entrega de uno o dos pares lentes opticos de acuerdo a la necesidad del paciente.;2025-04-09T11:23:20.477;2025-04-16T13:18:00;2025-05-30T13:16:00;3420000;CLP;0;0
4491-12-LE25;SERVICIO PROFESIONAL DE EVALUACIÓN MEDICA EST. PIE;I MUNICIPALIDAD DE PENCO;69.150.501-4;Ilustre Municipalidad de Penco;Freire 260;Penco;Región del Biobío;LE;adjudicadas;SERVICIO PROFESIONAL DE EVALUACIÓN NEUROLÓGICA INFANTIL ESTUDIANTES PIE DEL DEM DE LA COMUNA DE PENCO AÑO 2025 El Departamento de Educación de la Ilustre Municipalidad de Penco, invita a participar de la licitación denominada SERVICIO PROFESIONAL DE EVALUACIÓN MEDICA INFANTIL ESTUDIANTES PIE DEL DEPARTAMENTO DE EDUCACIÓN MUNICIPAL DE LA COMUNA DE PENCO. La cual tiene por objeto implementar el proceso de evaluación diagnóstica integral e interdisciplinaria para el ingreso de cada de los estudiantes al Programa de Integración Escolar 2025, lo cual es un requerimiento legal, para asignar los recursos que destina el estado a la subvención de Educación Especial. Por normativa educacional se requiere implementar el proceso de evaluación diagnóstica integral e interdisciplinaria para el ingreso de cada uno de los estudiantes al Programa de Integración Escolar. Esto constituye un requerimiento legal, para asignar los recursos que destina el estado a la subvención de Educación Especial para los Programas de Integración Escolar PIE. La evaluación es realizada con la concurrencia de profesionales de los ámbitos psicoeducativos y salud, lo que implica que la apreciación es construida con información obtenida desde distintos niveles y perspectivas disciplinarias, con el propósito de determinar los apoyos especializados de diverso tipo, que requiere el estudiante para participar y progresar en su desarrollo y aprendizaje.;2025-04-09T11:24:48.653;2025-04-14T15:00:00;2025-04-16T17:00:00;;CLP;0;0
4029-27-LE25;Adquisición uniformes alumnos de la comuna Camiña;ILUSTRE MUNICIPALIDAD DE CAMINA;69.251.100-K;Depto. De Educación;Arturo Prat S/N;Camiña;Región de Tarapacá;LE;desiertas;SE requiere la compra de uniformes para todos los alumnosas de la comuna de Camiña;2025-04-09T10:45:28.577;2025-04-15T12:20:00;2025-04-16T12:21:00;28000000;CLP;0;0
948806-27-LE25;ADQUISICIÓN DE CAGE ALIF ANTERIOR PARA EL SERVICIO DE TRAUMATOLOGÍA EN MODALIDAD DE CONSIGNACIÓN EN TRÁNSITO POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL DIPRECA;FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE;61.513.003-6;Unidad de Compra Insumos en Consignación;Av. Vital Apoquindo N1200;Las Condes;Región Metropolitana de Santiago;LE;cerradas;El Hospital de la Dirección de Previsión de Carabineros de Chile, ubicado en Vital Apoquindo N1.200, Comuna de Las Condes, Región Metropolitana, en adelante EL HOSPITAL, llama a licitación pública para la Adquisición de Cage ALIF Anterior para el Servicio de Traumatología en Modalidad de Consignación en Tránsito, por Sistema de Suministro, en adelante LOS INSUMOS, para un periodo de 36 meses o hasta que se consuma la totalidad del monto contratado, según lo que primero ocurra, para el referido Centro Asistencial, cuyas características y requisitos técnicos constan en las Bases Administrativas y Técnicas de esta licitación con sus respectivos anexos.;2025-04-09T09:54:26.88;2025-04-14T16:00:00;2025-07-14T20:00:00;30000000;CLP;0;0
5110-9-L125;MEJORAMIENTO MAMPARAS COLEGIO CRECER;I MUNICIPALIDAD DE PURRANQUE;69.210.500-1;DEPARTAMENTO DE EDUCACION MUNICIPAL;18 DE SEPTIEMBRE N 254;Purranque;Región de los Lagos;L1;cerradas;SE REQUIERE EL SERVICIO DE MEJORAMIENTO DE MAMPARAS DE PVC PARA COLEGIO CRECER, COMUNA PURRANQUE. VER ESPECIFICACIONES TÉCNICAS ADJUNTAS.;2025-04-09T09:54:13.26;2025-04-15T15:05:00;2025-05-30T12:00:00;5438598;CLP;0;0
3332-6-L125;TOMA DE ECO-MAMARIAS Y ECO-ABDOMINALES EN APS;ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN;69.251.900-0;Departamento de Salud - D.S.M.;DESPACHO A CALLE MARAÑÓN 1289, OFICINA ENLACE I. MUNICIPALIDAD DE ALTO DEL CARMEN, CIUDAD DE VALLENAR, REGIÓN DE ATACAMA. HORARIO DE ATENCIÓN DE 8:00 A 13:;Vallenar;Región de Atacama;L1;cerradas;El Departamento de Salud de Alto del Carmen solicita ofertas de interesados en participar del proceso de contratación de un servicio de TOMA DE ECO-MAMARIAS Y ECO-ABDOMINALES EN APS para las usuarias y usuarios del CESFAM de la Comuna de Alto del Carmen, con el fin de dar cumplimiento a: Programa Imágenes Diagnósticas en APS, año 2025 del Servicio de Salud Atacama, según Bases de Licitación.;2025-04-09T09:45:34.26;2025-04-16T14:00:00;2025-05-02T15:00:00;;CLP;0;0
3567-12-LE25;SERVICIO DE TRANSPORTE ESCOLAR DE ALUMNOS Y ALUMNAS.;I MUNICIPALIDAD DE FLORIDA;69.150.700-9;Ilustre Municipalidad De Florida;Arturo Prat 675 - Florida- 8 Region;Florida;Región del Biobío;LE;cerradas;SERVICIO DE TRANSPORTE ESCOLAR DE ALUMNOS Y ALUMNAS A LOS SECTORES DE GRANERILLOS, EL CARMEN, CRUCERO DE HUARO, CRUCERO DE ROA, QUILACO INTERIOR, HUARO ALTO, HUARO BAJO, RAHUIL ALTO.;2025-04-09T09:33:08.477;2025-04-16T13:00:00;2025-04-30T17:00:00;17500000;CLP;0;0
1057536-21-LE25;INSUMOS DETECCIÓN DEL CÁNCER CERVICOUTERINO;SERVICIO SALUD DEL RELONCAVI;61.607.700-7;Servicio de Salud del Reloncaví;ESMERALDA 269, PISO 5 POBL. ESMERALDA;Puerto Montt;Región de los Lagos;LE;cerradas;SE REQUIERE LA ADQUISICIÓN DE INSUMOS PARA LA DETECCION TEMPRANA DEL CANCER CERVICOUTERINO ESPATULA AYRE ,CEPILLO PARA TOMA MUESTRA PAP,LACA FIJADORA PAP Y KIT CEPILLOS PAP-BRUSH Y ESPATULAS POR UN MONTO TOTAL DE CATORCE MILLONES NOVECIENTOS CUATRO MIL DOSCIENTOS SETENTA Y CUATRO PESOS CHILENOS. DESPACHO SE DEBE CONSIDERAR A CALLE SEMINARIO SN BODEGA DEL SERVICIO DE SALUD.;2025-04-09T08:01:56.863;2025-04-14T16:00:00;2025-05-22T17:00:00;;CLP;0;0
886954-146-LE25;CONVENIO SUMINISTRO KIT GASTROSTOMIA HGGB;HOSPITAL GUILLERMO GRANT BENAVENTE DE CO;61.602.189-3;Abastecimiento Insumos;San Martin 1436;Concepción;Región del Biobío;LE;cerradas;La necesidad de abastecer del insumo para la atención oportuna del paciente.;2025-04-09T08:08:17.323;2025-04-15T18:00:00;2025-06-14T18:48:00;;CLP;0;0
2311-58-L125;COMPRA MEDICAMENTOS DROGUERÍA;ILUSTRE MUNICIPALIDAD DE MOLINA;69.110.100-2;Dirección Comunal de Salud;INDEPENDENCIA 1926 MOLINA LADO PDI;Molina;Región del Maule;L1;cerradas;COMPRA MEDICAMENTOS DROGUERÍA referente: NICOLE ACUÑA;2025-04-09T08:17:56.44;2025-04-14T21:47:00;2025-04-22T21:47:00;;CLP;0;0
4037-42-L125;EQUIPOS NOTEBOOCK E IMPRESORA PARA CONCEJO MUNICIPALES;I MUNICIPALIDAD DE FRESIA;69.220.400-K;Departamento de adquisiciones y abastecimiento;San Francisco 124;Fresia;Región de los Lagos;L1;cerradas;EQUIPOS NOTEBOOCK E IMPRESORA PARA CONCEJO MUNICIPALES;2025-04-09T16:19:28.44;2025-04-15T15:06:00;2025-04-25T18:07:00;5500000;CLP;0;0
3807-8-L125;MATERIALES DE FERRETERIAMADERAS Y MAQUINARIAS YO HERRAMIENTAS;I MUNICIPALIDAD DE EMPEDRADO;69.120.200-3;I MUNICIPALIDAD DE EMPEDRADO;O'Higgins 422;Empedrado;Región del Maule;L1;cerradas;SE REQUIERE COMPRA PUESTO EN EMPEDRADO DE DIVERSOS MATERIALES PARA DESARROLLAR LAS INVERSIONES DEL PROGRAMA SEGURIDAD ALIMENTARIA PARA EL AUTOCONSUMO DEL FOSIS, EN TRES LINEAS DE POSTULACION;2025-04-09T16:14:40.38;2025-04-15T17:35:00;2025-04-16T17:18:00;;CLP;0;0
3637-12-LE25;ADQUISICIÓN DE EQUIPAMIENTO PARA LA IMPLEMENTACIÓN;ILUSTRE MUNICIPALIDAD DE SAN GREGORIO;69.251.500-5;Municipalidad de San Gregorio - Adquisiciones;Av. Bernardo O`Higgins N 50, Punta Delgada;San Gregorio;Región de Magallanes y de la Antártica;LE;cerradas;Que, se requiere realizar un llamado licitatorio para la ADQUISICIÓN DE EQUIPAMIENTO PARA LA IMPLEMENTACIÓN DEL CENTRO DE CUIDADOS.;2025-04-09T15:50:19.15;2025-04-15T10:00:00;2025-04-17T17:00:00;10400000;CLP;0;0
3231-91-LE25;01 SERVICIO PRODUCCION DESARROLLO EVENTO CUENTA PUBLI;I MUNICIPALIDAD DE PELLUHUE;69.252.700-3;Departamento de Administración y Finanzas;Avenida Padre Samuel Jofré 415;Pelluhue;Región del Maule;LE;cerradas;01 SERVICIO PRODUCCION DESARROLLO EVENTO CUENTA PUBLICA SEGUN BASES ADMINISTRATIVAS Y ANEXOS;2025-04-09T15:20:00;2025-04-15T16:03:00;2025-04-23T10:00:00;;CLP;0;0
5196-12-LE25;GBA016 REPUESTOS VEHICULOS DE PASAJEROS;FUERZA AEREA DE CHILE COMANDO LOGISTICO;61.978.670-K;II Brigada Aérea;AVENIDA DIEGO BARROS ORTIZ 2300, PUDAHUEL;Pudahuel;Región Metropolitana de Santiago;LE;cerradas;SE REQUIERE REPUESTOS VEHICULOS DE PASAJEROS PARA BUS BU-093, BU-128 Y BU-142;2025-04-09T15:03:30.36;2025-04-16T12:00:00;2025-04-30T16:16:00;7483000;CLP;0;0
3784-19-LE25;ADQUISICION DE TONER Y TINTAS PARA IMPRESORAS MUNICIPALES.;I MUNICIPALIDAD DE COELEMU;69.150.200-7;Adquisiciones;PEDRO LEON GALLO 609;Coelemu;Región del Ñuble;LE;cerradas;ADQUISICIÓN DE TINTAS Y TONER PARA LAS IMPRESORAS DE LA MUNICIPALIDAD DE COELEMU SEGÚN ANEXO TÉCNICO ADJUNTO.;2025-04-09T14:59:27.49;2025-04-14T15:15:00;2025-04-15T12:00:00;9500000;CLP;0;0
1057645-1-LE25;ADQUISICIÓN DE CUADERNOS PERSONALIZADOS;SERVICIO DE SALUD MAGALLANES;61.607.900-K;Bienestar;Lautaro Navarro 829;Punta Arenas;Región de Magallanes y de la Antártica;LE;cerradas;ADQUISICIÓN DE CUADERNOS PERSONALIZADOS para las afiliados y afiliadas del Servicio de Bienestar del Servicio de Salud Magallanes.;2025-04-09T13:55:28.95;2025-04-14T18:51:00;2025-04-24T18:52:00;;CLP;0;0
744835-39-L125;MANTENCION RETROEXCAVADORA;I MUNICIPALIDAD DE LO ESPEJO;69.255.100-1;Departamento de Adquisiciones;Av. Cardenal Raúl Silva Henríquez N 8321;Lo Espejo;Región Metropolitana de Santiago;L1;cerradas;SOLICITUD DE MATERIALES N 1100/59/025/2025 DIRECCIÓN DE SERVICIOS GENERALES MANTENCION RETROEXCAVADORA 1500 HORAS;2025-04-09T13:42:29.84;2025-04-16T15:27:00;2025-05-16T15:28:00;;CLP;0;0
2263-28-LE25;Maderas diferentes Puentes Unidad Puentes;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Vialidad - IX Región - Provincia de Malleco;Lautaro 17;Angol;Región de la Araucanía;LE;cerradas;Maderas diferentes Puentes Unidad Puentes;2025-04-09T13:15:33.173;2025-04-16T09:57:00;2025-04-17T09:58:00;;CLP;0;0
4560-16-L125;ATENCIONES MÉDICAS PEDIATRA - MÉDICO FAMILIAR;I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL;69.160.401-2;depto. Educación;;;Región del Biobío;L1;cerradas;FONDOS PIE 2025 COORDINACIÓN PIE-SEP ESTABLECIMIENTOS MUNICIPALES DE LA COMUNA CONTRATACIÓN SERVICIOS MÉDICOS PEDIATRAMÉDICO FAMILIAR.;2025-04-09T12:55:52.633;2025-04-15T14:27:00;2025-04-15T16:00:00;3000000;CLP;0;0
4559-29-L125;MANTENCIÓN Y REPARACIÓN EQUIPOS DENTALES;I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL;69.160.402-0;Depto. Salud;Pedro Eyheramendy 835;Los Alamos;Región del Biobío;L1;cerradas;CONVENIO DE SERVICIOS DE MANTENCIÓN Y REPARACIÓN DE EQUIPOS DENTALES DE ESTABLECIMIENTOS DE SALUD DE LA COMUNA DE LOS ÁLAMOS PERIODO 2025 AL 31 DE DICIEMBRE 2025;2025-04-09T12:54:56.23;2025-04-16T15:30:00;2025-04-30T16:00:00;;CLP;0;0
2335-27-LE25;MEDICAMENTOS OP 156;I MUNICIPALIDAD DE LINARES;69.130.301-2;ADQUISICIONES SALUD;VALENTIN LETELIER 587;Linares;Región del Maule;LE;cerradas;LAS NECESIDADES DEL DEPTO DE SALUD EN LA COMPRA DE MEDICAMENTOS PARA BODEGA FARMACIA Y SU POSTERIOR DISTRIBUCION A SUS DIRENETES ESTABLECIMIENTOS DE SALUD, SEGUN LO SOLICITADO EN ORDEN DE PEDIDO N156;2025-04-09T12:47:53.207;2025-04-16T16:00:00;2025-04-28T16:00:00;30000000;CLP;0;0
1343645-8-CO25;Profesional Geógrafo o Ingeniero Ambiental;I MUNICIPALIDAD DE O HIGGINS;69.253.500-6;SECPLAN;Lago Christie 121;O Higgins;Región Aysén del General Carlos Ibáñez del Campo;CO;cerradas;Profesional en el área de Geografía o Ingeniaría Ambiental para desempeñarse en el apoyo y gestiones pertinentes al Plan de Acción Comuna de Cambio Climático PACCC;2025-04-09T12:16:03.207;2025-04-15T15:02:00;2025-04-21T18:47:00;;CLP;0;0
2440-66-L125;Plataforma Digital de Gestión Curricular para el Establecimiento Educacional Escuela Balmaceda;I MUNICIPALIDAD DE CURICO;69.100.100-8;Municipalidad de Curicó - Educación - Adquisiciones;;;Región del Maule;L1;cerradas;El Departamento de Administración de Educación Municipal de Curicó requiere contratar, Plataforma Digital de Gestión Curricular para el Establecimiento Educacional Escuela Balmaceda;2025-04-09T12:19:34.34;2025-04-16T13:36:00;2025-05-07T11:00:00;5000000;CLP;0;0
3710-16-LE25;Ctto. Suministro oxigeno medicinal y arriendo cilindros CESFAM Victoria;I MUNICIPALIDAD DE VICTORIA;69.180.900-5;Salud;Muñoz Vargas 730;Victoria;Región de la Araucanía;LE;cerradas;Ctto. Suministro oxigeno medicinal y arriendo cilindros CESFAM Victoria;2025-04-09T12:11:17.74;2025-04-16T10:00:00;2025-05-22T18:40:00;9000000;CLP;0;0
4037-41-L125;INSUMOS VETERINARIOS DIDECO;I MUNICIPALIDAD DE FRESIA;69.220.400-K;Departamento de adquisiciones y abastecimiento;San Francisco 124;Fresia;Región de los Lagos;L1;cerradas;INSUMOS VETERINARIOS PARA VETERINARIA MUNICIPAL DIDECO;2025-04-09T11:49:26.247;2025-04-16T11:43:00;2025-04-29T11:44:00;1890912;CLP;0;0
4707-23-L125;CONSULTA OTORRINO ENTREGA DE AUDIFONO ENTRE OTROS;I MUNICIPALIDAD DE SAN NICOLAS;69.140.802-7;I. MUNICIPALIDAD DE SAN NICOLAS - DEPTO. SALUD;ARTURO PRAT S/N;San Nicolás;Región del Ñuble;L1;cerradas;CANASTA DEBE CONTENER LOS SIGUIENTES ITM, CONSULTA INTEGRAL DE ESPECIALIDAD POR MEDICO OTORRINO, AUDIOMETRIA, ENTREGA DE AUDIFONOS Y A LO MENOS 1 CONTROL DE SEGUIMIENTO A ESTOS PACIENTES ENTREGA DE FARMACOS PARA OTITIS POR UN MES Y SINDROME VERTIGINOSO POR TRES MESES;2025-04-09T11:42:00.933;2025-04-16T13:57:00;2025-05-30T13:59:00;4932660;CLP;0;0
2392-23-LE25;Registro de Control y Asistencia via web;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;69.254.900-7;SECRETARIA DE PLANIFICACIÓN;Av. Pdte. Salvador Allende 2029 (ex-Salesianos);Pedro Aguirre Cerda;Región Metropolitana de Santiago;LE;cerradas;El servicio a contratar es un sistema de registro de control y asistencia vía web, que se compone por un Software y equipos de lector de huella dactilar y facial por el periodo de vigencia de la Licitación, y en general todo lo necesario para el control de la asistencia de los funcionarios del departamento de salud, permitiendo el envío, recepción, análisis y procesamiento de datos de asistencia y permisos, en tiempo real.;2025-04-09T11:30:48.173;2025-04-15T15:00:00;2025-07-08T16:17:00;30000000;CLP;0;0
