codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1641-174-LP25;DGC - SUMINISTRO DE ASCIMINIB;SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS;61.608.204-3;SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE D;Avda Compañía de Jesús 3265;Santiago;Región Metropolitana de Santiago;LP;Publicada;El objeto de la presente licitación es la adquisición de SUMINISTRO DE ASCIMINIB según el siguiente detalle: ITEM CODIGO DESCRIPCIÓN UNIDAD DE MEDIDA CANTIDAD REQUERIDA 1 01-001-219- 0218 ASCIMINIB 40 MG COMPRIMIDOS COMPRIMIDO 2.160 Al momento de adjudicar, el hospital podrá aumentar o disminuir hasta en un 30% de las cantidades estimadas en las presentes bases de licitación, conforme a los presupuestos disponibles, y sin alterar el principio de estricta sujeción a las bases de igualdad de los oferentes. (*) Se deja constancia que las cantidades de productos o servicios son de flujo variables, no comprometiendo el Hospital a adquirir cantidades determinadas de manera periódica, por lo que en ningún caso se fijará stock mínimo de compra, ni tampoco totales, por lo que el o los adjudicatarios estarán imposibilitados de señalar cantidades mínimas para su despacho. Asimismo, se hace presente que este proceso de licitación se hará por ítem adjudicado (línea), por lo cual cada proveedor podrá ofertar por un ítem de los señalados en este punto, por más de uno o por la totalidad de los mismos, correspondiendo cada ítem a una línea de producto o servicio. La oferta a través de la Plataforma Mercado Público deberá efectuarse por el valor neto (Sin IVA).;2025-04-09T15:46:54.587;2025-04-29T16:00:00;2025-06-30T16:00:00;;CLP;0;0
812030-1-LP25;SELLADORES DE FIBRINA PARA EL HOSPITAL LA FLORIDA;HOSPITAL CLINICO METROPOLITANO DE LA FLORIDA DOCTORA ELOISA DIAZ;65.075.485-9;medicamentos, oxigeno y trauma;FROILAN ROA 6542;La Florida;Región Metropolitana de Santiago;LP;Publicada;Las presentes bases de licitación son formuladas para establecer la regulación del proceso de adquisición de SELLADORES DE FIBRINA PARA EL HOSPITAL LA FLORIDA, y reglamentan entre otros aspectos las condiciones que deben cumplir las ofertas, las etapas del proceso licitatorio, su forma de evaluación y adjudicación, las condiciones de los contratos, y todos los aspectos necesarios para el correcto proceso de adquisición. Las cantidades de los fármacos solicitados en la presente licitación son referenciales y estimadas, por lo cual, pueden disminuir o aumentar de acuerdo a las necesidades, contingencia, existencias y recursos financieros del Hospital la Florida. No podrá el proveedor ofertar medicamentos distintos a los establecidos en estas bases de licitación ni complementos o extras no contemplados en las especificaciones técnicas. Cualquier extra no requerido, no será considerado en la evaluación. Los fármacos solicitados, así como el monto máximo de gasto, se encuentra detallado en las Bases Técnicas de la Licitación. La suscripción y administración de los contratos derivados de los procesos de compra tendrán vigencia solo y cuando no exista una intermediación vigente entre CENABAST y el Hospital La Florida, situación que será debidamente informada al adjudicatario, conforme al numeral 10.5 Vigencia y Duración del Contrato de las presentes Bases Las cantidades de los fármacos solicitados en la presente licitación son referenciales y estimadas, por lo cual, pueden disminuir o aumentar de acuerdo a las necesidades, contingencia, existencias y recursos financieros del Hospital la Florida. No podrá el proveedor ofertar medicamentos distintos a los establecidos en estas bases de licitación ni complementos o extras no contemplados en las especificaciones técnicas. Cualquier extra no requerido, no será considerado en la evaluación. Los fármacos solicitados, así como el monto máximo de gasto, se encuentra detallado en las Bases Técnicas de la Licitación. La suscripción y administración de los contratos derivados de los procesos de compra tendrán vigencia solo y cuando no exista una intermediación vigente entre CENABAST y el Hospital La Florida, situación que será debidamente informada al adjudicatario, conforme al numeral 10.5 Vigencia y Duración del Contrato de las presentes Bases;2025-04-09T15:48:25.603;2025-04-29T16:00:00;2025-06-05T17:00:00;75409824;CLP;0;0
4486-15-LR25;CONCESIÓN DEL SERVICIO DE MANTENCIÓN AREAS VERDES;I MUNICIPALIDAD DE NEGRETE;69.170.800-4;Ilustre Municipalidad de Negrete;Alberto Moller 293;Negrete;Región del Biobío;LR;Publicada;La Municipalidad de Negrete, llama a Licitación Pública para contratar los Servicios de Mantención, Conservación, Construcción, Recuperación y Aseo de áreas Verdes de la Comuna. La comuna de Negrete actualmente tiene aproximadamente 278.436 metros cuadrados de áreas verdes consistentes en plazas, espacios comunes, avenidas y calles, escuelas, colegios, jardines infantiles, sedes sociales, estadio, canchas, multibancas y juegos infantiles. El servicio considera la mantención, conservación, recuperación y aseo de las áreas verdes existentes. El contratista debe proveer de camión Aljibe, de personal, insumos, equipos y materiales para la prestación del Servicio. El contratista deberá velar por el paisajismo de la comuna de Negrete y trabajar con productos amigables con el medio ambiente.;2025-04-09T15:37:52.287;2025-05-09T18:00:00;2025-06-30T18:00:00;460000000;CLP;0;0
4726-4-LE25;AUDITORÍA INTEGRAL DE LA GESTIÓN ADMINISTRATIVA CONTRATACIONES DE PERSONAS BIENES Y SERVICIOS Y GESTIÓN DE PROYECTOS;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;60.910.047-8;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCAC;Av. Jose Pedro Alessandri 774;Ñuñoa;Región Metropolitana de Santiago;LE;Publicada;La Universidad Metropolitana de Ciencias de la Educación -en adelante UMCE o Universidad- llama a presentar ofertas para la contratación de los servicios de Auditoría integral de la gestión administrativa, contrataciones de personas, bienes y servicios, y gestión de proyectos: evaluación de la transparencia en el uso de recursos públicos de la Universidad Metropolitana de Ciencias de la Educación - Período 2021-2024.;2025-04-09T15:48:19.32;2025-04-16T17:00:00;2025-04-22T23:59:00;10000000;CLP;0;0
1199-31-LE25;Adquisición Bicicletas de Spinning DPS IND MAULE;INSTITUTO NACIONAL DE DEPORTES DE CHILE;61.107.000-4;I.N.D. REGION VII;4 Norte N 1049.;Talca;Región del Maule;LE;Publicada;La presente licitación tiene por objeto la ADQUISICION DE BICICLETAS DE SPINNING, PARA EL PROGRAMA DEPORTE DE PARTICIPACIÓN SOCIAL DEL IND REGIÓN DEL MAULE , para realizar actividad física y deportiva, en talleres y eventos que se ejecutaran en el recinto de la Dirección Regional del IND Maule - Estadio Fiscal de Talca.;2025-04-09T15:35:10.843;2025-04-21T17:00:00;2025-05-09T17:00:00;13000000;CLP;0;0
1628-3-LE25;COMPRA SERVICIOS DE ENFERMERIA PROGRAMA CARDIOVASCULAR;SERVICIO DE SALUD HOSPITAL DE GRANEROS;61.602.132-k;Hospital Santa Filomena de Graneros;Avenida La Compañia 550;Graneros;Región del Libertador General Bernardo OHiggins;LE;Publicada;ADQUISICIÓN DE SERVICIOS DE ATENCIONES DE ENFERMERÍA PARA USUARIOS DEL PROGRAMA CARDIOVASCULAR EN LA ATENCIÓN PRIMARIA DE SALUD AÑO 2025;2025-04-09T15:38:48.43;2025-04-21T18:41:00;2025-05-22T18:42:00;;CLP;0;0
2735-55-LR25;SERVICIO DE CONTROL DE PLAGAS Y SANITIZACIÓN;I MUNICIPALIDAD LO BARNECHEA;69.255.200-8;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;El Rodeo N 12.777;Lo Barnechea;Región Metropolitana de Santiago;LR;Publicada;servicio de control de plagas, el que está constituido por los servicios de desratización, desinsectación, sanitización, control de colonias de murciélagos, control de palomas, y el retiro, traslado y reubicación de panales de abeja, los que serán requeridos a precios unitarios durante la vigencia del contrato. Los servicios deberán ser ejecutados dentro de la comuna de Lo Barnechea y previo requerimiento del ITS, los que podrán ser en plazas, mientras no sean fitosanitario, en BNUP, quebradas, esteros, alcantarillados, inmuebles municipales, y todas las viviendas de la comuna, entre otros.;2025-04-09T15:32:56.8;2025-05-12T16:00:00;2025-08-13T23:59:00;;CLF;0;0
3976-16-L125;CONTRATAR PLATAFORMA TECNOLOGICA PARA ESCUELA CACIQUE LEVIAN;I MUNICIPALIDAD DE SANTA BARBARA;69.170.201-4;Departamento De Educacion Municipal;Arturo Prat N 121 Santa Bárbara;Santa Bárbara;Región del Biobío;L1;Publicada;CONTRATAR PLATAFORMA TECNOLOGICA PARA ESCUELA CACIQUE LEVIAN DAEM DE LA COMUNA DE SANTA BARBARA;2025-04-09T15:26:28.733;2025-04-16T16:06:00;2025-04-25T16:37:00;1500000;CLP;0;0
2986-25-LE25;Contrato sum. exámenes de endoscopias digestiva;I MUNICIPALIDAD DE LOS LAGOS;69.200.600-3;Unidad de Salud;Arturo Prat N 162;Los Lagos;Región de Los Ríos;LE;Publicada;Contrato de suministro exámenes de endoscopias digestiva alta con biopsia y test de ureasa año 2025, CESFAM Tomás Rojas Vergara.;2025-04-09T15:26:02.173;2025-04-15T16:01:00;2025-04-30T17:33:00;;CLP;0;0
3527-7-LE25;ADQUISICIÓN DE FILTROS Y REPUESTOS PARA VEH Y MAQ;COMANDO DE APOYO A LA FUERZA;61.101.037-0;Cuerpo Militar del Trabajo Subjefatura Zonal Arica;Alejandro Azola 3041;Arica;Región de Arica y Parinacota;LE;Publicada;El Cuerpo Militar del Trabajo Sub Jefatura Zonal Arica, en adelante CMT, en conformidad a las necesidades generadas del convenio suscrito entre el MOP CMT, requiere contar con la adquisición de filtros y repuestos genuino según N. de parte y neumáticos para máquinas, equipos y vehículos, a una empresa que cuente con las capacidades, medios y tecnologías para la entrega optima del requerimiento, dando cumplimiento a las características técnicas, condiciones comerciales y económicas definidas en estas bases técnicas.;2025-04-09T15:21:49.527;2025-04-21T16:00:00;2025-04-28T18:00:00;;CLP;0;0
1426397-16-LE25;LHA-Adquisición material especialidades Técnico Profesionales.;Servicio Local de Educación Pública Iquique;61.980.910-6;P02 SUBVENCION GENERAL SLEP IQUIQUE;ESMERALDA # 340 OFICINA 410 IQUIQUE;Iquique;Región de Tarapacá;LE;Publicada;Adquisición de material especialidades construcciones metálicas, metalurgia, mecánica automotriz y mecánica industrial.;2025-04-09T15:19:57.197;2025-04-16T13:00:00;2025-04-30T18:00:00;55727575;CLP;0;0
677-4-LE25;Servicios de Deshabilitación Propiedad Fiscal;MINISTERIO DE BIENES NACIONALES;61.402.006-7;SEREMI del Bio-Bío;ANIBAL PINTO N 442, 4to piso;Concepción;Región del Biobío;LE;Publicada;Servicio de deshabilitación, desarme de estructuras, despeje, limpieza, transporte y disposición final de los materiales resultantes en lugar autorizado para tal efecto, para terreno fiscal ubicado en sector Estadio y cerro El Morro de Talcahuano, ubicado en calle Jordán Valdivieso SN, sector Estadio El Morro, Lote A-4 de la comuna de Talcahuano .;2025-04-09T15:25:32.913;2025-04-21T15:05:00;2025-04-22T15:06:00;;CLP;0;0
1380-93-LR25;PPTA 96-25 ADQUISICIÓN DE FORMULAS ENTERALES;HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA;61.602.232-6;HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA;Manuel Montt 115;Temuco;Región de la Araucanía;LR;Publicada;Se requiere disponer de Formulas Enterales, para poder satisfacer las necesidades nutricionales de los pacientes hospitalizados en el Hospital Dr. Hernán Henríquez Aravena de Temuco, para distintos casos de alta especialización, que requieren de soporte nutricional para promover la recuperación y calidad de vida del paciente, en este contexto las formulas enterales son fundamental para el tratamiento cuando los usuarios presentan, trastornos que impiden una alimentación oral adecuada, como disfagia, cirugía gastrointestinal, condiciones clínicas crónicas o agudas que requieren alimentación enteral prolongada. Las presentes bases se refieren a las condiciones y características técnicas requeridas para la ADQUISICIÓN DE FORMULAS ENTERALES, en adelante: los Insumos, por el periodo de dieciocho 18 meses. La adquisición se realizará en concordancia con el Plan Anual de Compras 2025 PAC 2025, la legislación vigente, bases administrativas y técnicas, especificaciones técnicas que se detallan en el Anexo N 3, 3A,3B,3C,3D,3E,3F,3G,3H,3I y entre otros que constituyen el requerido llamado a licitación.;2025-04-09T15:08:16.847;2025-05-12T15:00:00;2025-08-07T17:00:00;419194541;CLP;0;0
1952-32-LP25;ACCIONES DE SALUD HORAS MÉDICAS DE ATENCION ABIERT;Hospital Villarrica;61.602.248-2;Hospital Villarrica;San Martín 460;Villarrica;Región de la Araucanía;LP;Publicada;El objetivo principal de esta Propuesta es la compra de servicios de hora de especialidad médica de atención abierta, enfocadas en subsanar la problemática de especialistas producida en el hospital, específicamente en el área de urgencia, en la medida en que cada Servicio lo requiera, según dotación solicitada en la presentes bases técnicas, en las mejores condiciones posibles para ambas partes, en dependencias del Hospital Villarrica, como se detallan en las bases técnicas y las cantidades en el Anexo N 1;2025-04-09T15:07:45.31;2025-04-28T15:30:00;2025-07-27T23:59:00;;CLP;0;0
813-33-LE25;PP 33 Servicios Bioinformatico Min Cien;INSTITUTO DE SALUD PUBLICA DE CHILE;61.605.000-1;Cotizaciones - ISP;Av. Marathón 1000;Santiago;Región Metropolitana de Santiago;LE;Publicada;La presente contratación se enmarca en el desarrollo de un proyecto de investigación financiado por el Ministerio de Ciencias, Tecnología, Conocimiento e Innovación, cuyo objetivo es el desarrollo de una plataforma digital para el análisis de datos genómicos y fenotípicos. Este proyecto busca fortalecer la capacidad de análisis en virología y epidemiología, facilitando la toma de decisiones basada en datos científicos. El Instituto, en su compromiso con la innovación y la digitalización, requiere la implementación de una plataforma tecnológica avanzada que permita la gestión y análisis de grandes volúmenes de datos. La contratación de un profesional en informática es esencial para el diseño, desarrollo e implementación de esta plataforma, asegurando su eficiencia, seguridad e interoperabilidad con otras bases de datos nacionales e internacionales.;2025-04-09T15:03:00;2025-04-24T15:00:00;2025-05-02T19:00:00;;CLP;0;0
5184-285-LP24;BAJADAS DE SUERO MACROGOTA;SERVICIO DE SALUD DEL MAULE HOSPITAL DE LINARES;61.606.917-9;CONTRATOS-SUMINISTRO;Brasil N 753;Linares;Región del Maule;LP;Publicada;BAJADAS DE SUERO MACROGOTA, MM N 225 ADQUISICIONES;2025-04-09T14:54:38;2025-04-29T15:00:00;2025-06-19T18:00:00;98000000;CLP;0;0
1035-2-LE25;Faena Rehabilitación Servicios Ecosistemicos BNQ;CORP NACIONAL FORESTAL;61.313.000-4;VI - Oficina Regional y Prov. Cachapoal;Cuevas 480;Rancagua;Región del Libertador General Bernardo OHiggins;LE;Publicada;Rehabilitación de Servicios Eco sistémicos de Bosques Nativos Quemados, en predios de pequeños y medianos propietarios de la Provincia de Cachapoal y Colchagua, región del Libertador Bernardo OHiggins.;2025-04-09T15:04:00;2025-04-21T15:32:00;2025-04-23T15:33:00;26700000;CLP;0;0
3706-35-LQ25;2do llamado CONSTRUCCION ILUMINACION SOLAR Y TELEVIGILANCIA;I MUNICIPALIDAD DE SAN IGNACIO;69.141.300-4;Adquisiciones;MANUEL JESUS ORTIZ 599;San Ignacio;Región del Ñuble;LQ;Publicada;La Iniciativa busca el dotar de iluminación en diferentes sectores de la comuna de San Ignacio por medio de la instalación de luminarias led del tipo solar, asimismo, la colocación de cámaras de vigilancia en lugares de uso público como parques y plazas de villas. Luminarias y cámaras serán emplazadas en puntos estratégicos como entradas de caminos no enrolados, paraderos de locomoción rural, accesos de APR y espacios públicos dónde sea insuficiente la iluminación existente o se necesite un monitoreo del uso de estos con el fin de prevenir el delito. En términos cuantitativos se instalarán 114 luminarias del tipo solar de 200Wats (equipo y poste metálico) en los sectores Lourdes (8 Uds.), Quiriquina (8 Uds.), San Pedro (8 Uds.), APR Villa Santa Rosa (8 Uds.), Paso Las Huertas (8 Uds.), Meco (8 Uds.), APR Villa Las Araucarias (11) Uds.), Crucero Coltón (8 Uds.), Coltón Las Rosas (8 Uds.), Santa Juana (8 Uds.), APR Vista Bella (8 Uds.), Villa Cordillera (8 Uds.), Vista Bella (8 Uds.) y El Calvario (8 Uds.). Las cámaras de vigilancia comprenderán la cantidad de 12 en los sectores de El Álamo (6 Uds.) y Villa Primavera (6 Uds.), del tipo ptz 4g (cámara y poste metálico).;2025-04-09T14:51:11.8;2025-04-29T16:00:00;2025-05-28T16:00:00;;CLP;0;0
1973-37-LE25;SERVICIOS DE EXÁMENES HISTEROSALPINGOGRAFIA;CENTRO DE REFERENCIA DE SALUD DE PENALOLEN CORDILLERA ORIENTE;61.953.200-7;CRS de Peñalolen Cordillera Oriente;Avda. Las Torres 5100;Peñalolén;Región Metropolitana de Santiago;LE;Publicada;El objeto de este proceso licitatorio es contratar el servicio de exámenes de Histerosalpingografia para los pacientes beneficiarios del Centro de Referencia de Salud de Peñalolén Cordillera Oriente. Por esta razón, se exigirá calidad técnica en el servicio licitado y al cumplimiento del proveedor en los aspectos administrativos como los tiempos de respuesta y otros. Formarán parte integrante de estas bases sus eventuales aclaraciones, rectificaciones, enmiendas, formularios y sus anexos todo ello debidamente publicado en el portal Mercado Público. Se entenderá que todo proveedor conoce y acepta irrevocablemente el contenido de estas Bases, por el sólo hecho de presentar sus ofertas en este proceso de compra.;2025-04-09T14:42:33.077;2025-04-21T17:30:00;2025-05-22T18:00:00;15000000;CLP;0;0
2176-16-LR25;Servicio de transporte para traslado de funcionarios del Centro Integrado de Notificaciones Judiciales de Valparaíso Zona Costa y Juzgados no Reformados de la Jurisdicción;CORP ADMINISTRATIVA DEL PODER JUDICIAL;60.301.001-9;Corp. Adm. del Poder Judicial - Valparaiso;Prat 779, piso 9;Valparaíso;Región de Valparaíso;LR;Publicada;PAC(3171-24-PC25) Servicio de transporte para traslado de funcionarios del Centro Integrado de Notificaciones Judiciales de Valparaíso - Zona Costa y Juzgados no Reformados de la jurisdicción;2025-04-09T14:35:05.407;2025-05-12T16:00:00;2025-09-09T17:44:00;;CLP;0;0
1058022-4-LE25;ADQUISICIÓN DE MEDICAMENTOS;SERVICIO SALUD BIO BIO HOSPITAL NACIMIENTO;61.602.220-2;Fármarcos;Av. Julio Hemmelmann 711;Nacimiento;Región del Biobío;LE;Publicada;El Hospital Familiar Comunitario de Nacimiento ha recibido solicitudes de adquisiciones N35335 y 34370, emitida por el Unidad de Farmacia, quien solicita se realice la adquisición de medicamentos para stock de bodega de farmacia.;2025-04-09T14:51:25.643;2025-04-15T09:00:00;2025-05-09T16:30:00;;CLP;0;0
514862-32-LP25;SERV. SUMINISTRO ANTEOJOS OPTICOS 10031731;CORPORACION MUNICIPAL DE PENALOLEN PARA EL DESARROLO SOCIAL CORMUP;71.234.100-9;CORPORACION MUNICIPAL DE PENALOLEN PARA EL DESARRO;AVDA. ORIENTALES N6958;Peñalolén;Región Metropolitana de Santiago;LP;Publicada;SEGUN BASES DE LICITACION ADJUNTA;2025-04-09T14:41:56.79;2025-05-05T15:30:00;2025-06-03T23:59:00;126900000;CLP;0;0
538598-10-LQ25;Servicio de Recuperación de espacios HOSMET;HOSPITAL METROPOLITANO DE SANTIAGO;61.979.450-8;ABASTECIMIENTO;AVENIDA HOLANDA #60;Providencia;Región Metropolitana de Santiago;LQ;Publicada;Servicio de Recuperación de espacios Departamento de Recursos Humanos, Consultas de Atención Salud Funcionaria y Habilitación de box Dental para el Hospital Metropolitano.;2025-04-09T14:34:36.42;2025-04-29T15:01:00;2025-05-29T16:00:00;;CLP;0;0
1069-5-LQ25;Convenio de Sal para Deshielo;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Vialidad - XII Región - Provincia T. del Fuego;Jorge Schyte 31;Porvenir;Región de Magallanes y de la Antártica;LQ;Publicada;Convenio suministro de sal para deshielo para utilizarla en época invernal en la Ruta Y-65, Y-71, 257 CH de la Provincia de Tierra del Fuego;2025-04-09T14:20:08.257;2025-04-21T15:30:00;2025-04-30T16:36:00;;CLP;0;0
1092-2-LE25;Serv. Prof. Promotor en Dendroenergía Reg. Aysén;CORP NACIONAL FORESTAL;61.313.000-4;XI Región - Oficina Regional de Aysén;Ignacio serrano 409;Coyhaique;Región Aysén del General Carlos Ibáñez del Campo;LE;Publicada;Disponer de los servicios profesionales en Promoción en Dendroenergía (Promotores en Dendroenergía), para el año 2025-2026, en la región de Aysén, para desarrollar actividades de apoyo a propietarios y propietarias, en los territorios en donde actúa la institución.;2025-04-09T14:29:16.06;2025-04-21T19:47:00;2025-04-25T19:48:00;40000000;CLP;0;0
5251-63-LE25;Cambio de pavimento -Decanato Humanidades- UTEM;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70.729.100-1;DEPARTAMENTO DE ABASTECIMIENTO;Calle Dieciocho N178, Santiago;Santiago;Región Metropolitana de Santiago;LE;Publicada;El objetivo del proyecto Cambio de Pavimento Decanato Humanidades es mejorar la circulación, seguridad y habitabilidad del patio interior del Campus Central UTEM. La obra contempla la renovación del pavimento y la mejora de los sistemas de drenaje y sanitario, con el fin de resolver problemas de transitabilidad y de rebalse de aguas lluvias.;2025-04-09T14:14:54.41;2025-04-21T20:00:00;2025-05-22T17:00:00;20000000;CLP;0;0
